RowID,OrderID,OrderDate,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Region,ProductID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Returned
2417,ID-2022-21248,2022-04-29,Same Day,AS-10225,Alan Schoenberger,Corporate,Surabaya,Jawa Timur,Indonesia,Southeast Asia,OFF-BI-10000698,Office Supplies,Binders,24.3522,6,0.17,5.2722,No
2418,IN-2022-51201,2022-04-29,Standard Class,GD-14590,Giulietta Dortch,Corporate,Geelong,Victoria,Australia,Oceania,TEC-PH-10001362,Technology,Phones,224.937,3,0.1,34.947,No
2419,IN-2022-51201,2022-04-29,Standard Class,GD-14590,Giulietta Dortch,Corporate,Geelong,Victoria,Australia,Oceania,OFF-EN-10000904,Office Supplies,Envelopes,283.608,8,0.1,37.608,No
2420,IN-2022-51201,2022-04-29,Standard Class,GD-14590,Giulietta Dortch,Corporate,Geelong,Victoria,Australia,Oceania,OFF-PA-10000344,Office Supplies,Paper,38.016,2,0.1,16.896,No
2421,IN-2022-40561,2022-04-30,Standard Class,SJ-20500,Shirley Jackson,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,OFF-LA-10003610,Office Supplies,Labels,44.52,4,0,15.96,No
2422,IN-2022-40561,2022-04-30,Standard Class,SJ-20500,Shirley Jackson,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,OFF-ST-10000327,Office Supplies,Storage,16.56,1,0,2.31,No
2423,IN-2022-55408,2022-05-01,Standard Class,CS-12175,Charles Sheldon,Corporate,Toowoomba,Queensland,Australia,Oceania,OFF-BI-10002190,Office Supplies,Binders,117.612,9,0.1,24.732,No
2424,IN-2022-55408,2022-05-01,Standard Class,CS-12175,Charles Sheldon,Corporate,Toowoomba,Queensland,Australia,Oceania,TEC-AC-10002255,Technology,Accessories,124.47,2,0.1,38.67,No
2425,IN-2022-55408,2022-05-01,Standard Class,CS-12175,Charles Sheldon,Corporate,Toowoomba,Queensland,Australia,Oceania,OFF-LA-10000219,Office Supplies,Labels,5.967,1,0.1,-0.093,No
2426,IN-2022-55408,2022-05-01,Standard Class,CS-12175,Charles Sheldon,Corporate,Toowoomba,Queensland,Australia,Oceania,OFF-PA-10002479,Office Supplies,Paper,46.116,1,0.1,19.446,No
2427,IN-2022-55408,2022-05-01,Standard Class,CS-12175,Charles Sheldon,Corporate,Toowoomba,Queensland,Australia,Oceania,OFF-ST-10000306,Office Supplies,Storage,166.617,3,0.1,9.207,No
2428,IN-2022-33470,2022-05-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,Kuantan,Pahang,Malaysia,Southeast Asia,OFF-SU-10002161,Office Supplies,Supplies,66,5,0,21.75,No
2429,IN-2022-33470,2022-05-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,Kuantan,Pahang,Malaysia,Southeast Asia,OFF-AR-10000513,Office Supplies,Art,58.56,2,0,21.06,No
2430,IN-2022-33470,2022-05-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,Kuantan,Pahang,Malaysia,Southeast Asia,OFF-AR-10000249,Office Supplies,Art,34.02,2,0,11.22,No
2431,IN-2022-33470,2022-05-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,Kuantan,Pahang,Malaysia,Southeast Asia,OFF-ST-10000016,Office Supplies,Storage,33.96,2,0,10.5,No
2432,IN-2022-25182,2022-05-02,Standard Class,MM-17260,Magdelene Morse,Consumer,Newcastle,New South Wales,Australia,Oceania,OFF-AP-10001305,Office Supplies,Appliances,1349.325,5,0.1,389.775,No
2433,IN-2022-49500,2022-05-02,Second Class,KN-16390,Katherine Nockton,Corporate,Jabalpur,Madhya Pradesh,India,Central Asia,OFF-PA-10003784,Office Supplies,Paper,55.98,2,0,27.96,No
2434,ID-2022-60434,2022-05-02,First Class,PG-18820,Patrick Gardner,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-LA-10004623,Office Supplies,Labels,11.13,2,0.47,-0.87,No
2435,ID-2022-68225,2022-05-02,Second Class,PS-18760,Pamela Stobb,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,FUR-CH-10002412,Furniture,Chairs,170.88,4,0,1.68,No
2436,IN-2022-39343,2022-05-02,Second Class,KM-16225,Kalyca Meade,Corporate,Mount Gambier,South Australia,Australia,Oceania,FUR-FU-10002890,Furniture,Furnishings,384.912,4,0.1,12.792,No
2437,ID-2022-75302,2022-05-02,Standard Class,SO-20335,Sean O'Donnell,Consumer,Denpasar,Bali,Indonesia,Southeast Asia,OFF-LA-10002633,Office Supplies,Labels,5.8194,1,0.47,-3.4206,No
2438,IN-2022-82988,2022-05-02,Second Class,DK-13090,Dave Kipp,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-LA-10004877,Office Supplies,Labels,22.5,2,0,9,No
2439,ID-2022-80832,2022-05-02,Standard Class,JL-15850,John Lucas,Consumer,Toowoomba,Queensland,Australia,Oceania,OFF-FA-10003015,Office Supplies,Fasteners,13.284,2,0.4,-8.676,No
2440,IN-2022-36816,2022-05-03,Standard Class,AG-10330,Alex Grayson,Consumer,Weifang,Shandong,China,North Asia,OFF-EN-10003435,Office Supplies,Envelopes,41.76,2,0,12.9,No
2441,IN-2022-42094,2022-05-03,Standard Class,DM-12955,Dario Medina,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-FU-10000606,Furniture,Furnishings,71.4378,2,0.27,10.7178,No
2442,IN-2022-42094,2022-05-03,Standard Class,DM-12955,Dario Medina,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-BI-10003468,Office Supplies,Binders,42.1308,4,0.17,11.0508,No
2443,IN-2022-33064,2022-05-03,Standard Class,RM-19675,Robert Marley,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-FA-10004523,Office Supplies,Fasteners,11.6781,1,0.17,1.3881,No
2444,IN-2022-33064,2022-05-03,Standard Class,RM-19675,Robert Marley,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-AP-10002793,Office Supplies,Appliances,472.7514,1,0.17,45.5514,No
2445,IN-2022-33064,2022-05-03,Standard Class,RM-19675,Robert Marley,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,TEC-AC-10002688,Technology,Accessories,162.6093,3,0.47,-3.0807,No
2446,IN-2022-33064,2022-05-03,Standard Class,RM-19675,Robert Marley,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-LA-10000658,Office Supplies,Labels,30.4776,3,0.17,6.8976,No
2447,IN-2022-60644,2022-05-04,Standard Class,SM-20005,Sally Matthias,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-SU-10004846,Office Supplies,Supplies,62.1,2,0.1,12.42,No
2448,ID-2022-37775,2022-05-04,Second Class,DC-12850,Dan Campbell,Consumer,Bacoor,Cavite,Philippines,Southeast Asia,OFF-AP-10002938,Office Supplies,Appliances,216.1125,3,0.15,-15.2775,No
2449,ID-2022-75316,2022-05-04,Standard Class,PA-19060,Pete Armstrong,Home Office,Samarinda,Kalimantan Timur,Indonesia,Southeast Asia,OFF-FA-10002015,Office Supplies,Fasteners,21.942,3,0.47,-14.148,No
2450,ID-2022-75316,2022-05-04,Standard Class,PA-19060,Pete Armstrong,Home Office,Samarinda,Kalimantan Timur,Indonesia,Southeast Asia,FUR-CH-10000026,Furniture,Chairs,483.552,5,0.27,-152.448,No
2451,ID-2022-75316,2022-05-04,Standard Class,PA-19060,Pete Armstrong,Home Office,Samarinda,Kalimantan Timur,Indonesia,Southeast Asia,OFF-AR-10001266,Office Supplies,Art,39.1572,1,0.27,5.8872,No
2452,IN-2022-62842,2022-05-04,Second Class,RP-19390,Resi Pölking,Consumer,Brisbane,Queensland,Australia,Oceania,TEC-PH-10004933,Technology,Phones,197.883,3,0.1,70.353,No
2453,IN-2022-55485,2022-05-04,Standard Class,AR-10510,Andrew Roberts,Consumer,Chennai,Tamil Nadu,India,Central Asia,OFF-EN-10001977,Office Supplies,Envelopes,78.75,5,0,17.25,No
2454,IN-2022-47267,2022-05-04,Second Class,PB-19150,Philip Brown,Consumer,Yangquan,Shanxi,China,North Asia,OFF-AP-10000382,Office Supplies,Appliances,60,1,0,19.8,No
2455,IN-2022-40225,2022-05-05,Standard Class,HJ-14875,Heather Jas,Home Office,Brisbane,Queensland,Australia,Oceania,OFF-BI-10004369,Office Supplies,Binders,19.845,3,0.1,5.715,No
2456,IN-2022-40225,2022-05-05,Standard Class,HJ-14875,Heather Jas,Home Office,Brisbane,Queensland,Australia,Oceania,TEC-CO-10002697,Technology,Copiers,1017.927,3,0.1,214.857,No
2457,IN-2022-44278,2022-05-05,Second Class,NZ-18565,Nick Zandusky,Home Office,Jaipur,Rajasthan,India,Central Asia,OFF-BI-10002364,Office Supplies,Binders,49.95,3,0,13.41,No
2458,IN-2022-44278,2022-05-05,Second Class,NZ-18565,Nick Zandusky,Home Office,Jaipur,Rajasthan,India,Central Asia,TEC-CO-10003102,Technology,Copiers,2372.22,9,0,0,No
2459,IN-2022-58621,2022-05-05,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Rockhampton,Queensland,Australia,Oceania,OFF-SU-10004304,Office Supplies,Supplies,73.71,3,0.1,12.24,No
2460,ID-2022-79922,2022-05-05,Standard Class,JL-15835,John Lee,Consumer,Geelong,Victoria,Australia,Oceania,OFF-BI-10004483,Office Supplies,Binders,15.066,2,0.1,-1.014,No
2461,IN-2022-81623,2022-05-05,Standard Class,AP-10915,Arthur Prichep,Consumer,Auckland,Auckland,New Zealand,Oceania,OFF-PA-10001302,Office Supplies,Paper,32.76,4,0.4,5.4,No
2462,ID-2022-79124,2022-05-06,Standard Class,MB-17305,Maria Bertelson,Consumer,Semarang,Jawa Tengah,Indonesia,Southeast Asia,OFF-AR-10002111,Office Supplies,Art,46.7784,4,0.27,-14.7816,No
2463,IN-2022-48303,2022-05-06,Standard Class,JB-15400,Jennifer Braxton,Corporate,Sanming,Fujian,China,North Asia,OFF-AR-10001508,Office Supplies,Art,113.76,2,0,14.76,No
2464,IN-2022-32175,2022-05-08,Standard Class,EB-14110,Eugene Barchas,Consumer,Depok,Yogyakarta,Indonesia,Southeast Asia,TEC-MA-10000258,Technology,Machines,518.0694,2,0.17,180.9894,No
2465,IN-2022-32175,2022-05-08,Standard Class,EB-14110,Eugene Barchas,Consumer,Depok,Yogyakarta,Indonesia,Southeast Asia,FUR-FU-10004509,Furniture,Furnishings,197.4942,6,0.27,5.2542,No
2466,IN-2022-14206,2022-05-08,First Class,GM-14440,Gary McGarr,Consumer,Rockhampton,Queensland,Australia,Oceania,TEC-CO-10000953,Technology,Copiers,972.567,3,0.1,194.427,No
2467,IN-2022-14206,2022-05-08,First Class,GM-14440,Gary McGarr,Consumer,Rockhampton,Queensland,Australia,Oceania,FUR-FU-10000815,Furniture,Furnishings,225.72,5,0.1,22.47,No
2468,IN-2022-52069,2022-05-08,First Class,AG-10900,Arthur Gainer,Consumer,Sydney,New South Wales,Australia,Oceania,OFF-FA-10002539,Office Supplies,Fasteners,29.268,2,0.1,1.248,No
2469,IN-2022-80391,2022-05-08,First Class,BC-11125,Becky Castell,Home Office,Whangarei,Northland,New Zealand,Oceania,OFF-AP-10004937,Office Supplies,Appliances,613.56,2,0,282.18,No
2470,IN-2022-80391,2022-05-08,First Class,BC-11125,Becky Castell,Home Office,Whangarei,Northland,New Zealand,Oceania,OFF-SU-10001087,Office Supplies,Supplies,62.7,2,0,22.56,No
2471,IN-2022-80391,2022-05-08,First Class,BC-11125,Becky Castell,Home Office,Whangarei,Northland,New Zealand,Oceania,OFF-AR-10004552,Office Supplies,Art,26.37,1,0,1.29,No
2472,IN-2022-80391,2022-05-08,First Class,BC-11125,Becky Castell,Home Office,Whangarei,Northland,New Zealand,Oceania,TEC-CO-10002122,Technology,Copiers,1917.36,6,0,747.72,No
2473,IN-2022-80391,2022-05-08,First Class,BC-11125,Becky Castell,Home Office,Whangarei,Northland,New Zealand,Oceania,OFF-AP-10004248,Office Supplies,Appliances,163.56,2,0,52.32,No
2474,IN-2022-86698,2022-05-08,Same Day,NC-18625,Noah Childs,Corporate,Newcastle,New South Wales,Australia,Oceania,TEC-CO-10001204,Technology,Copiers,633.18,2,0,132.96,No
2475,IN-2022-86698,2022-05-08,Same Day,NC-18625,Noah Childs,Corporate,Newcastle,New South Wales,Australia,Oceania,FUR-TA-10003627,Furniture,Tables,1847.52,2,0,738.96,No
2476,IN-2022-78403,2022-05-09,Standard Class,JL-15835,John Lee,Consumer,Chongqing,Chongqing,China,North Asia,OFF-FA-10004298,Office Supplies,Fasteners,43.2,4,0,15.96,No
2477,IN-2022-78403,2022-05-09,Standard Class,JL-15835,John Lee,Consumer,Chongqing,Chongqing,China,North Asia,TEC-MA-10000555,Technology,Machines,512.91,3,0,0,No
2478,IN-2022-78403,2022-05-09,Standard Class,JL-15835,John Lee,Consumer,Chongqing,Chongqing,China,North Asia,OFF-LA-10001191,Office Supplies,Labels,42.75,5,0,15.75,No
2479,IN-2022-66160,2022-05-09,Standard Class,MK-17905,Michael Kennedy,Corporate,Melbourne,Victoria,Australia,Oceania,FUR-TA-10003596,Furniture,Tables,1490.685,5,0.3,170.235,No
2480,IN-2022-66160,2022-05-09,Standard Class,MK-17905,Michael Kennedy,Corporate,Melbourne,Victoria,Australia,Oceania,OFF-FA-10001304,Office Supplies,Fasteners,41.148,4,0.1,6.348,No
2481,IN-2022-10125,2022-05-09,Second Class,AB-10600,Ann Blume,Corporate,Phnom Penh,Phnom Penh,Cambodia,Southeast Asia,FUR-BO-10000112,Furniture,Bookcases,617.1,5,0,172.65,No
2482,ID-2022-53560,2022-05-09,Standard Class,JE-15715,Joe Elijah,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-ST-10000351,Office Supplies,Storage,86.4,3,0.4,-56.16,No
2483,ID-2022-82428,2022-05-09,Standard Class,KM-16225,Kalyca Meade,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-ST-10000884,Office Supplies,Storage,83.952,8,0.4,-11.328,No
2484,ID-2022-82428,2022-05-09,Standard Class,KM-16225,Kalyca Meade,Corporate,Brisbane,Queensland,Australia,Oceania,TEC-PH-10000342,Technology,Phones,239.436,6,0.4,-127.764,No
2485,IN-2022-81553,2022-05-09,Standard Class,PS-18760,Pamela Stobb,Consumer,Devonport,Tasmania,Australia,Oceania,FUR-CH-10001262,Furniture,Chairs,1145.28,8,0,228.96,No
2486,IN-2022-85389,2022-05-09,Standard Class,TA-21385,Tom Ashbrook,Home Office,Hobart,Tasmania,Australia,Oceania,OFF-SU-10000148,Office Supplies,Supplies,23.16,2,0,1.62,No
2487,IN-2022-85389,2022-05-09,Standard Class,TA-21385,Tom Ashbrook,Home Office,Hobart,Tasmania,Australia,Oceania,FUR-BO-10003383,Furniture,Bookcases,398.52,2,0,115.56,No
2488,ID-2022-63535,2022-05-10,Standard Class,ML-17410,Maris LaWare,Consumer,Hobart,Tasmania,Australia,Oceania,TEC-PH-10003062,Technology,Phones,504.54,5,0.4,-42.06,No
2489,ID-2022-63535,2022-05-10,Standard Class,ML-17410,Maris LaWare,Consumer,Hobart,Tasmania,Australia,Oceania,OFF-AR-10001134,Office Supplies,Art,8.694,1,0.4,-4.356,No
2490,IN-2022-38552,2022-05-10,Standard Class,GM-14680,Greg Matthias,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-ST-10003141,Office Supplies,Storage,104.166,2,0.1,10.386,No
2491,IN-2022-38552,2022-05-10,Standard Class,GM-14680,Greg Matthias,Consumer,Melbourne,Victoria,Australia,Oceania,FUR-FU-10003918,Furniture,Furnishings,286.092,6,0.1,104.832,No
2492,IN-2022-10034,2022-05-10,Standard Class,CA-12265,Christina Anderson,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-AP-10001299,Office Supplies,Appliances,837.63,3,0,376.92,No
2493,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,TEC-AC-10001278,Technology,Accessories,112.671,3,0.1,17.451,No
2494,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-AP-10000935,Office Supplies,Appliances,278.64,6,0.1,3.06,No
2495,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-PA-10002022,Office Supplies,Paper,22.059,1,0.1,-1.731,No
2496,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-AR-10001278,Office Supplies,Art,95.256,7,0.1,31.626,No
2497,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-LA-10002465,Office Supplies,Labels,63.504,6,0.1,6.984,No
2498,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-AR-10004424,Office Supplies,Art,71.199,3,0.1,-4.041,No
2499,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,FUR-CH-10000994,Furniture,Chairs,911.358,7,0.1,70.728,No
2500,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,FUR-CH-10003580,Furniture,Chairs,106.542,2,0.1,46.122,No
2501,IN-2022-35850,2022-05-10,First Class,JM-15265,Janet Molinari,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-FA-10001963,Office Supplies,Fasteners,9.936,1,0.1,1.206,No
2502,IN-2022-74343,2022-05-10,First Class,CS-12250,Chris Selesnick,Corporate,Shah Alam,Selangor,Malaysia,Southeast Asia,TEC-AC-10001840,Technology,Accessories,180.6,5,0,48.75,No
2503,IN-2022-74343,2022-05-10,First Class,CS-12250,Chris Selesnick,Corporate,Shah Alam,Selangor,Malaysia,Southeast Asia,OFF-LA-10000688,Office Supplies,Labels,57.3,5,0,21.75,No
2504,IN-2022-74343,2022-05-10,First Class,CS-12250,Chris Selesnick,Corporate,Shah Alam,Selangor,Malaysia,Southeast Asia,OFF-LA-10003381,Office Supplies,Labels,12.72,1,0,1.14,No
2505,ID-2022-19449,2022-05-10,Second Class,DP-13000,Darren Powers,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-ST-10000078,Office Supplies,Storage,119.52,3,0.17,-14.4,No
2506,IN-2022-35668,2022-05-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,Dewas,Madhya Pradesh,India,Central Asia,OFF-ST-10004226,Office Supplies,Storage,549.24,4,0,252.6,No
2507,IN-2022-35668,2022-05-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,Dewas,Madhya Pradesh,India,Central Asia,OFF-EN-10000114,Office Supplies,Envelopes,68.4,6,0,1.26,No
2508,IN-2022-36907,2022-05-10,Standard Class,CC-12670,Craig Carreira,Consumer,Newcastle,New South Wales,Australia,Oceania,OFF-BI-10002853,Office Supplies,Binders,20.574,2,0.1,8.454,No
2509,IN-2022-36907,2022-05-10,Standard Class,CC-12670,Craig Carreira,Consumer,Newcastle,New South Wales,Australia,Oceania,FUR-CH-10000187,Furniture,Chairs,249.885,5,0.1,41.535,No
2510,IN-2022-10482,2022-05-11,Standard Class,CY-12745,Craig Yedwab,Corporate,Semarang,Jawa Tengah,Indonesia,Southeast Asia,FUR-CH-10000974,Furniture,Chairs,691.4706,2,0.27,28.4106,No
2511,IN-2022-21339,2022-05-11,Same Day,LL-16840,Lauren Leatherbury,Consumer,Jiamusi,Heilongjiang,China,North Asia,OFF-LA-10002139,Office Supplies,Labels,36.72,3,0,6.57,No
2512,IN-2022-21339,2022-05-11,Same Day,LL-16840,Lauren Leatherbury,Consumer,Jiamusi,Heilongjiang,China,North Asia,FUR-FU-10003736,Furniture,Furnishings,769.65,7,0,384.72,No
2513,IN-2022-21339,2022-05-11,Same Day,LL-16840,Lauren Leatherbury,Consumer,Jiamusi,Heilongjiang,China,North Asia,OFF-BI-10003582,Office Supplies,Binders,70.08,8,0,25.2,No
2514,IN-2022-75904,2022-05-11,First Class,BW-11110,Bart Watters,Corporate,Jhansi,Uttar Pradesh,India,Central Asia,TEC-CO-10000679,Technology,Copiers,569.88,4,0,5.64,No
2515,IN-2022-75904,2022-05-11,First Class,BW-11110,Bart Watters,Corporate,Jhansi,Uttar Pradesh,India,Central Asia,OFF-LA-10002180,Office Supplies,Labels,39.6,3,0,12.6,No
2516,IN-2022-75904,2022-05-11,First Class,BW-11110,Bart Watters,Corporate,Jhansi,Uttar Pradesh,India,Central Asia,TEC-MA-10001752,Technology,Machines,1607.76,6,0,482.22,No
2517,IN-2022-75904,2022-05-11,First Class,BW-11110,Bart Watters,Corporate,Jhansi,Uttar Pradesh,India,Central Asia,TEC-AC-10003217,Technology,Accessories,334.68,4,0,83.64,No
2518,IN-2022-75904,2022-05-11,First Class,BW-11110,Bart Watters,Corporate,Jhansi,Uttar Pradesh,India,Central Asia,OFF-EN-10000328,Office Supplies,Envelopes,179.82,9,0,68.31,No
2519,IN-2022-76401,2022-05-11,Second Class,DW-13480,Dianna Wilson,Home Office,Albury,New South Wales,Australia,Oceania,OFF-LA-10003381,Office Supplies,Labels,17.442,2,0.1,7.722,No
2520,IN-2022-76401,2022-05-11,Second Class,DW-13480,Dianna Wilson,Home Office,Albury,New South Wales,Australia,Oceania,TEC-CO-10001775,Technology,Copiers,1921.968,6,0.1,704.628,No
2521,IN-2022-82841,2022-05-11,Same Day,GW-14605,Giulietta Weimer,Consumer,Porirua,Wellington,New Zealand,Oceania,TEC-PH-10000841,Technology,Phones,136.59,1,0,23.22,No
2522,IN-2022-82841,2022-05-11,Same Day,GW-14605,Giulietta Weimer,Consumer,Porirua,Wellington,New Zealand,Oceania,TEC-MA-10000843,Technology,Machines,166.68,2,0,30,No
2523,IN-2022-48548,2022-05-12,Second Class,RB-19360,Raymond Buch,Consumer,Bhopal,Madhya Pradesh,India,Central Asia,FUR-CH-10003861,Furniture,Chairs,401.04,3,0,176.4,No
2524,IN-2022-48548,2022-05-12,Second Class,RB-19360,Raymond Buch,Consumer,Bhopal,Madhya Pradesh,India,Central Asia,OFF-BI-10004440,Office Supplies,Binders,27.66,2,0,6.6,No
2525,IN-2022-48548,2022-05-12,Second Class,RB-19360,Raymond Buch,Consumer,Bhopal,Madhya Pradesh,India,Central Asia,TEC-CO-10000269,Technology,Copiers,900.9,7,0,63,No
2526,IN-2022-48548,2022-05-12,Second Class,RB-19360,Raymond Buch,Consumer,Bhopal,Madhya Pradesh,India,Central Asia,OFF-SU-10000649,Office Supplies,Supplies,177.6,5,0,1.65,No
2527,IN-2022-48548,2022-05-12,Second Class,RB-19360,Raymond Buch,Consumer,Bhopal,Madhya Pradesh,India,Central Asia,OFF-AR-10004153,Office Supplies,Art,16.86,1,0,7.92,No
2528,IN-2022-46259,2022-05-12,Standard Class,RW-19630,Rob Williams,Corporate,New Delhi,Delhi,India,Central Asia,TEC-MA-10004423,Technology,Machines,1295.28,8,0,504.96,No
2529,IN-2022-46259,2022-05-12,Standard Class,RW-19630,Rob Williams,Corporate,New Delhi,Delhi,India,Central Asia,OFF-AP-10002226,Office Supplies,Appliances,289.8,3,0,20.25,No
2530,IN-2022-46259,2022-05-12,Standard Class,RW-19630,Rob Williams,Corporate,New Delhi,Delhi,India,Central Asia,TEC-MA-10003868,Technology,Machines,373.2,5,0,18.6,No
2531,IN-2022-46259,2022-05-12,Standard Class,RW-19630,Rob Williams,Corporate,New Delhi,Delhi,India,Central Asia,OFF-PA-10000344,Office Supplies,Paper,105.6,5,0,52.8,No
2532,ID-2022-28682,2022-05-13,First Class,FO-14305,Frank Olsen,Consumer,Mount Gambier,South Australia,Australia,Oceania,OFF-PA-10000215,Office Supplies,Paper,24.246,2,0.1,-0.834,No
2533,ID-2022-28682,2022-05-13,First Class,FO-14305,Frank Olsen,Consumer,Mount Gambier,South Australia,Australia,Oceania,TEC-PH-10002602,Technology,Phones,410.184,6,0.1,150.264,No
2534,ID-2022-28682,2022-05-13,First Class,FO-14305,Frank Olsen,Consumer,Mount Gambier,South Australia,Australia,Oceania,FUR-CH-10004810,Furniture,Chairs,298.62,2,0.1,36.48,No
2535,IN-2022-81581,2022-05-13,Standard Class,BW-11200,Ben Wallace,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,TEC-CO-10004078,Technology,Copiers,248.58,2,0,77.04,No
2536,IN-2022-81581,2022-05-13,Standard Class,BW-11200,Ben Wallace,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-ST-10002538,Office Supplies,Storage,57.84,1,0,16.17,No
2537,ID-2022-13982,2022-05-15,Standard Class,BS-11800,Bryan Spruell,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,FUR-FU-10003052,Furniture,Furnishings,190.944,6,0.4,-6.516,Yes
